inchi,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50
Nematostella_287,7.193555797,4.413862784,5.182968175,4.114954814,2.635343508,4.432055558,3.633433173,2.596931956,3.526844789,2.013958468,3.905997753,2.644294345,3.238848743,2.815524972,3.712882537,3.476753363,2.904105953,3.469157522,2.801783582,2.779837623,3.165462491,2.67151204,3.274640645,2.92847779,3.061679225,3.200261119,3.002611852,2.855615441,3.33906384,3.059701028,3.067305391,3.310906779,2.946289255,3.069407067,3.147525436,3.355662999,2.970759659,2.875470625,3.263253014,2.995709934,3.170546364,3.156838538,2.933139341,3.03358075,3.039197093,3.139809851,3.382605345,3.312317236,3.120669745,3.133564524
Nematostella_288,7.758590458,4.368584742,5.562687693,3.800828839,2.82869744,4.336160014,4.02122937,3.182270865,2.927099317,2.152108492,3.721420889,2.575278692,3.006312741,3.069903783,3.317975356,3.326754304,2.95501046,3.257014089,2.797721713,2.845581251,3.198947383,2.830655872,3.253888097,2.930018983,3.05713109,3.205141039,2.955460501,2.91667478,3.231888048,3.073328966,3.064091328,3.34352691,2.894061093,3.11987838,3.212538624,3.343994237,2.912536273,2.982202752,3.395301151,3.051471529,3.037511128,3.060013274,2.957470906,2.970606139,3.098188747,3.025569959,3.266113873,3.221145587,3.189633429,3.008698901
Nematostella_289,6.641507576,2.225629076,2.149099239,2.478291646,2.610352702,2.125938449,4.207595003,3.752854388,3.680911774,3.136465407,1.802581193,3.045520253,3.424686021,3.213536457,3.045423957,3.220603885,2.830962729,2.581153002,3.289120302,3.041615623,3.564857899,3.339357881,2.789963456,3.34746705,3.643227942,2.812239464,2.867483251,3.385186168,2.945872426,4.359726618,2.940375825,2.759669544,2.368011564,3.008995088,2.920461113,2.856666,3.037202255,3.078118603,3.064283758,3.228711107,3.095110045,3.135693947,3.170821636,3.196810014,3.21446274,3.113738034,3.361112564,3.208876931,3.166550084,3.285849089
Nematostella_290,8.006662243,3.785585151,4.829254,3.881405912,4.22579869,4.537288797,2.873389143,2.685526538,3.391394162,2.310284324,4.116011635,2.935065009,3.264146225,2.928630782,3.267415679,2.545489947,2.415871322,3.108973214,3.296597417,2.747815104,3.238444196,3.535929831,2.573364704,2.881947364,3.163214393,2.843822383,3.776261084,3.155616271,3.121144921,3.384991061,3.097571478,3.340549215,2.976676681,3.095396858,2.833012045,3.06221243,3.131377528,3.047843223,2.987871117,3.226600195,3.14152709,3.290452405,3.073103661,2.925937322,3.102063473,3.027390834,3.376312533,3.231319172,3.118543349,3.335750749
Nematostella_291,8.571696904,3.740307109,5.208973519,3.567279938,4.419152622,4.441393253,3.26118534,3.270865447,2.79164869,2.448434348,3.931434771,2.866049355,3.031610224,3.183009593,2.872508498,2.395490888,2.466775829,2.896829781,3.292535547,2.813558733,3.271929088,3.695073663,2.552612156,2.883488557,3.158666259,2.848702303,3.729109733,3.216675609,3.013969129,3.398618999,3.094357415,3.373169346,2.924448518,3.145868171,2.898025233,3.050543668,3.073154142,3.15457535,3.119919254,3.28236179,3.008491854,3.193627142,3.097435225,2.862962712,3.161055128,2.913150942,3.259821062,3.140147522,3.187507033,3.210885127
Nematostella_292,5.915419661,3.586773066,4.07019254,2.888725154,2.875072417,2.727520655,4.661284962,3.339385566,2.406620562,3.686334856,2.084026562,3.439154679,3.300946046,3.054398122,3.172566908,3.127113828,2.0091526,3.307776299,3.153732519,3.527043001,2.930459148,3.581321813,3.16528143,3.119068579,2.793130611,3.161181925,2.779241864,2.936903875,3.198741025,3.043753369,2.882590582,2.840147114,3.148819445,3.284544207,3.504829368,2.855798597,3.26540562,2.902129851,2.812535132,3.275534455,3.005179675,2.975278369,3.342666859,3.15643793,3.476012652,2.913619068,3.30235583,3.183964401,3.129266278,3.311054621
Nematostella_293,5.450533625,3.617014233,4.109946015,2.895752414,2.844535918,2.93657234,4.607518346,3.193495886,2.39566439,3.629902669,2.030414023,3.377732246,3.317643671,3.008176497,3.237946131,3.175740412,1.999252084,3.366562291,3.08747849,3.473838814,2.839346094,3.702317985,3.274367334,3.136564478,2.739369674,3.245609187,2.85855612,2.995004245,3.247549976,2.82150526,2.88924623,2.876255688,3.393342793,3.351480263,3.539260801,2.984645301,3.217407024,2.922511766,2.878868425,3.247707571,2.993760929,2.974153429,3.330637629,3.118898492,3.467350613,2.883837101,3.272628055,3.166503648,3.14025936,3.283946416
Nematostella_294,5.143049246,2.653736794,2.903269339,1.872784929,3.118203889,3.639029637,2.804776335,2.254916535,2.20955688,3.564970288,2.463559253,3.547295052,3.415484536,2.751086811,2.986784752,2.723308515,1.685734468,3.645948589,3.026913508,3.578717351,2.682558874,2.680797276,3.11961581,3.464218752,2.357701088,2.615908919,3.165012355,2.877327083,3.254209,3.441469201,3.068646305,3.256953145,3.814493385,3.182465675,3.060851042,3.153449246,3.009099747,2.83495254,2.883397228,3.128313469,3.037960604,3.096749775,3.181291915,2.87377433,3.169096346,2.94472504,3.246230053,3.082638442,3.259429034,3.157205271
Nematostella_295,5.510308112,1.900454002,1.708071639,2.684653996,2.29909949,3.40199722,3.811582934,3.070268264,2.406216737,3.561311185,2.567165552,3.922243402,3.291046195,3.993022518,2.673460867,3.484978404,3.982415723,3.55771327,3.283104616,3.292629353,3.474094239,3.248919587,2.875041828,2.651518229,2.390087857,2.701348319,3.118729387,2.415075676,3.402866556,3.143574749,2.973593267,3.454649249,2.99748374,3.258790949,3.382355642,3.341443465,3.020153894,3.294621738,3.380561334,2.983415391,2.968905676,2.980386982,2.957414201,3.045323487,3.232263014,3.117214002,2.999047164,3.160465875,3.137280149,3.014264813
Nematostella_296,7.7285182,3.814071507,3.14550527,2.989485673,2.176168297,2.579588769,2.897713834,3.003150431,3.102718122,4.141862588,3.2316728,3.484575501,2.807517625,4.292135532,3.824097172,2.560920537,3.729617054,4.191533563,1.937812542,3.611675012,3.058056923,3.33120299,3.577046138,3.248973904,2.710711465,3.171155999,2.970520934,2.631686401,3.514043393,2.512346872,2.867834085,3.280594689,2.797934767,3.202223344,3.704115956,2.944252193,3.034005358,2.812745694,2.931381784,3.099053579,2.980560109,2.983605044,3.266997067,3.135547665,3.177111929,3.215815225,3.176237058,3.359455922,3.080505962,3.112371476
Nematostella_297,6.978625988,2.60057841,2.727175669,3.100426115,1.43562976,4.495509525,1.729308435,3.613351443,3.060742367,2.811095481,3.948999038,1.88923293,2.284664853,2.826252358,3.068004909,3.255794715,2.41868059,2.507016142,2.287680037,3.553957967,2.758557062,3.401006926,3.554581709,2.965516373,3.300375152,3.101652402,2.965200864,2.974907636,2.994622753,3.357193109,3.325486143,3.549570405,3.201888941,3.105573222,3.348740094,2.875138449,3.171021547,2.987942114,2.995647778,3.294343224,3.098527945,3.128572787,3.225687737,2.914659044,3.157954144,3.012622801,3.226454294,3.155966684,3.109074127,3.210567049
Nematostella_298,7.546400473,2.997643916,3.5702022,3.084173656,1.1297217,5.016709969,1.18785541,4.315672265,3.558490244,2.63857136,4.091083316,2.254705122,2.315254216,2.995560108,2.911038469,3.352682255,2.391960272,2.769836739,2.679743458,3.684271566,2.735152426,3.605997897,3.326040427,3.109817654,3.201608647,3.195371311,2.913035051,2.906056156,3.027728043,3.252631422,3.183698928,2.992610925,3.043232154,3.213391519,3.499745029,2.987132262,3.260846814,3.114207244,3.139288408,3.247258994,3.196580021,3.35279195,3.287148605,2.885782502,2.992957499,3.016879662,3.175477144,3.136075008,3.133760696,3.185575703
Nematostella_299,8.021335543,2.993193741,3.396327122,3.158416805,1.120422389,4.770190962,1.173370807,4.549212407,3.796523703,2.549266125,4.009099368,2.23163042,2.308057738,3.022394692,2.964649743,3.228074776,2.233549866,2.995889975,2.68130036,3.677009491,2.589777753,3.626442027,3.421962982,3.337447786,3.475680951,3.244498175,3.11203588,3.106260918,2.906153364,3.39809424,3.23872158,3.04453912,2.896462948,3.21821231,3.330261744,3.131845524,3.022623758,3.326691955,3.657929981,3.194034203,3.091617173,3.25457247,3.083512209,2.966503144,2.93713658,3.082830452,3.17980945,3.178503618,3.108626927,3.241172187
Nematostella_300,8.461543978,2.98615752,3.225691832,3.209704875,1.14654271,4.523371957,1.119112076,4.762486215,3.940983158,2.537124011,4.108735064,2.210094312,2.267021607,2.972528965,2.956215363,3.157659535,2.197142724,3.040696847,2.61733489,3.575343933,2.663844288,3.535604878,3.346823239,3.284914536,3.496361315,3.278445147,3.165417275,3.156526736,2.921102441,3.38070332,3.234994404,3.044959604,2.951229158,3.221392768,3.35325382,3.127803592,3.017470271,3.324235956,3.65190387,3.20168315,3.102951058,3.260372338,3.121064627,2.980432403,2.916228558,3.088415054,3.172381473,3.177824258,3.113922634,3.239974755
Nematostella_301,8.713472093,3.046197664,3.276484979,3.202069195,1.091458729,4.638208438,1.002593829,4.704539952,3.552288718,2.612919027,4.627061854,2.154699887,2.128276735,3.043780475,2.886558415,3.053047081,2.608773754,2.925209732,2.668380431,3.196430825,3.193107375,3.147393175,2.882792225,2.840037865,2.987670308,3.186445531,2.899050238,3.040223541,3.159197685,3.186980669,3.10293329,2.967207331,3.17221456,3.262745696,3.398647917,3.125626814,3.087424909,3.22927786,3.438677192,3.122297617,3.177420414,3.295191417,3.074860579,2.976804859,2.94193145,3.11286467,3.209119389,3.205930521,2.971721629,3.31751916
Nematostella_302,9.288572523,2.968469727,2.940737075,3.325255629,0.997199122,4.345778024,0.864810085,4.861051011,3.80821013,2.533679905,4.326247051,2.124923858,2.097203857,3.115422476,2.966890862,3.02943201,2.296918306,3.38324592,2.586883987,3.302254425,2.671617596,3.202707774,3.347944654,3.368448172,3.391989302,3.20795809,3.144733877,3.14402894,2.927089176,3.56692219,3.217603144,2.945595449,3.210002172,3.230053548,3.32785136,3.143212967,2.987557915,3.31382884,3.698342009,3.237803986,3.108699293,3.255358879,3.192421423,2.956020179,2.883180902,3.106763706,3.181271335,3.19394684,3.100525411,3.229368362
Nematostella_303,9.714535436,2.961968591,2.994228957,3.19687517,0.764883385,4.282367132,0.801352264,4.789916121,3.583246778,2.765147662,4.649288469,2.350444664,2.189690652,2.856602788,2.662718399,3.115901126,2.273661021,3.15430729,2.679036594,3.384801608,2.894717263,2.855409636,3.123787323,3.093189972,3.157401089,3.090796609,3.146648019,2.923667139,2.990330663,3.384309815,3.169375264,2.863139572,3.47407647,3.255344908,3.449937756,3.024311599,3.224908308,3.095485352,3.209340435,3.287941704,3.19795504,3.369762774,3.397696595,2.921753691,2.906678913,3.065988636,3.163435765,3.140495438,3.154002083,3.142720578
Nematostella_304,6.516087185,3.021769073,3.340786468,3.736453385,3.06513347,2.976876777,3.837810705,3.004192725,2.651885711,3.338501791,2.07381829,3.103971935,2.672113568,3.619186392,2.862647098,2.471850806,2.586771539,3.042884571,4.08511725,4.163160877,2.693116404,2.385802179,3.653117369,3.590547111,3.462181884,3.274089216,2.880327201,3.726370618,3.207596643,2.487917652,3.135847719,2.978103706,2.127827414,3.029298935,3.285579076,3.085511151,3.312347959,3.067409028,3.100331619,3.174237051,3.228711544,3.180807426,2.991430038,2.949999127,3.208926572,3.112433826,3.377313712,3.23139653,3.075938533,3.049101014
Nematostella_305,11.16563049,3.199929354,3.475711728,2.446037256,3.705403668,2.549864129,2.684164202,3.401845568,2.058859742,4.530042339,4.044700997,3.476034881,3.285563204,3.396260075,3.415397347,4.524749426,3.000076003,1.659149032,3.019750855,2.362977965,3.467881249,3.749315681,2.754855818,3.562730939,3.506927338,3.330825135,2.480997546,3.789744228,3.289077758,3.279608468,3.143037276,2.757038372,2.820444009,3.054574218,3.012003981,2.725371223,3.128173496,3.195983315,3.320198925,3.35149045,2.952151358,2.975510828,3.134515797,3.277890237,3.265925344,3.234563891,3.464338108,3.280928957,3.024333982,3.508971032
Nematostella_306,5.767860489,1.767984166,1.497826092,1.874599766,4.122616643,3.9400312,3.283305587,3.41772659,3.557438104,2.704961179,2.792612756,2.884017368,2.952101038,3.778629361,2.88648564,3.691289311,3.409830636,3.036430332,2.58789036,3.045329204,2.882090518,3.349161956,3.250438561,2.501646749,3.309598883,3.027567912,3.452788258,2.970794344,3.197802807,3.016256211,3.137057621,3.335054391,3.268308415,3.25181183,3.536197213,3.123463182,3.239589973,3.125635376,2.841761841,3.257589325,3.012013476,3.177849411,3.246175628,2.906632456,3.02476823,3.06705081,3.058446745,3.114644719,3.240002417,3.107948916
Nematostella_307,11.34518454,2.999296393,1.866460251,3.934610731,2.29744694,1.755985475,2.065459071,3.634550107,3.068979544,4.034129817,3.519703015,3.095352129,2.191395111,4.458215527,3.157622344,2.378125485,4.542751992,3.415242222,2.915556421,2.064360542,3.002131748,3.143042092,3.273875707,3.424783738,2.809671463,3.282462794,3.08880518,2.364080739,2.95797576,3.141469546,3.216018981,2.787328283,3.5863983,3.106403287,3.276771219,3.064083167,3.296293492,2.971803704,2.998830155,3.201521991,3.241193779,3.423448511,3.301036595,2.978168652,2.954101283,3.130784267,3.239177778,3.137701961,3.125771922,3.0170024
Nematostella_308,7.4001814,3.072200801,3.800079612,3.834439272,4.545195211,4.385364775,2.225602067,2.735540047,2.295134888,2.895223277,2.270910133,4.185649644,4.017632073,3.606283044,3.411211428,4.104443505,4.26528804,4.588798356,2.676294468,4.088129212,3.261620658,4.31805764,2.520248778,3.120323511,2.971237019,3.673934955,3.302507791,2.802785684,3.147382336,2.939942884,3.138221204,3.048040561,3.139535844,3.281240146,3.274765865,2.875491635,3.478749026,3.073776817,2.839202554,3.268179267,2.974250478,3.049388202,3.146061408,2.985985994,3.363252765,3.147799204,3.254790313,3.00191827,3.221218897,3.237707098
Nematostella_309,5.678942799,1.634685587,1.018476935,1.529077058,4.82801175,4.524452729,1.976006911,1.730800185,3.13430269,2.69416435,3.00447666,3.645109922,3.343598928,4.181917443,3.050044465,3.077062569,2.834522723,4.206762326,3.308353917,2.47078864,2.929875837,3.476916207,3.236527702,3.438161359,3.723890042,3.500005309,3.956580646,3.398862811,3.380184125,2.650657069,3.253267929,3.6362507,2.523421686,2.848068514,3.278290911,3.097600429,2.966578161,3.361636902,3.079476506,3.281822185,3.093318026,3.032492935,3.033223935,2.807445319,2.926356707,3.266830674,3.142330787,3.16956241,3.208407886,3.016052302
Nematostella_310,10.65175193,3.017833482,1.73884018,5.734665221,2.884712758,2.670065667,1.927322573,2.720089086,2.215289153,3.069356929,3.572816529,2.638724556,2.731359018,3.610248847,3.34919781,3.759029595,3.990185014,4.317152403,3.120406792,1.888215296,3.013260694,2.086584247,3.239634492,3.464431299,2.722830221,2.811245034,3.081015749,2.997619343,3.114080155,3.603885482,2.946628766,2.643225741,3.747234704,3.198599112,3.598149705,2.840821828,2.939749055,2.981682609,2.96713078,3.468525837,3.089494988,2.984927973,3.796119945,3.271874999,2.754526665,3.397556352,3.233497567,3.409139567,3.130362378,3.223726456
Nematostella_311,10.5282947,3.703937776,3.275334294,2.662113925,3.766350165,2.466785055,3.734401121,2.266329412,2.935650923,3.068580753,3.686064554,3.430100987,3.260691226,2.947260935,2.380419549,2.44205768,3.28947595,3.689697391,3.63926588,2.60354781,3.470837449,3.277226824,3.392373311,2.729172611,4.109358691,4.267922623,3.414042458,3.731230504,3.175410663,2.883213891,3.364254216,3.233912889,3.859360903,2.977507931,3.655899423,3.095216259,3.074243585,3.133134997,2.789898925,3.49101952,3.391968339,3.208272884,3.397860476,2.757654967,2.867203673,3.151438962,3.289127511,3.192171873,3.092571545,3.031668564
Nematostella_312,10.4509665,3.438230062,2.743668321,2.66750463,2.954508204,2.37138088,2.013145869,1.955194293,3.39578003,4.394953962,4.500644926,3.903134474,3.43170829,3.161487589,4.040144193,2.881870676,3.559175188,3.25732321,3.308162351,2.821762363,2.906808212,3.941442671,3.41439638,3.309255754,2.8768881,3.13523548,3.546116654,2.632769118,3.048833941,2.785398643,3.149324525,3.042659439,3.524145847,3.177114143,2.971592115,2.974704392,3.109607514,3.125984652,2.956097752,3.114743199,2.975067396,3.024042743,3.218032793,3.504626615,3.038100865,3.593269851,2.866779635,3.189064468,3.231768338,2.980717254
Nematostella_313,10.62961484,3.430288574,2.810402318,2.664519652,2.901098645,2.409699786,1.962672217,1.920133666,3.137416986,4.49366553,4.819703954,3.891776755,3.346856183,3.185073,4.110490791,2.825059022,3.753388473,3.164040733,3.405097485,2.546380352,3.310775554,3.903493151,3.095030964,3.073362287,2.684085932,3.184137004,3.536760597,2.656752232,3.18076454,2.698345121,3.086551672,3.142840249,3.388796202,3.1773252,2.889660579,3.12368812,2.997636992,3.310237008,3.290043359,2.993762686,2.991185074,2.920473293,2.969580989,3.561304768,3.102927131,3.698093147,2.886469003,3.291360502,3.125254302,3.114579457
Nematostella_314,7.326663996,3.224720663,3.190264348,2.870832035,1.418138133,3.680881064,1.853880985,3.384686847,4.24581245,3.51377187,3.035312904,3.447574318,2.783568083,3.515055052,1.68551006,3.011407,2.565658139,1.883653544,2.7547787,2.930956121,2.99113044,2.900846403,2.821996415,3.450699015,3.648265749,3.120160184,3.175639296,3.165302659,2.913109203,3.032173189,3.20400108,2.75840826,2.753041919,3.095430168,3.270148799,2.864428657,3.277323724,3.070550578,3.002207824,3.210133188,3.183519656,3.339665309,3.325552005,3.129748437,2.935169085,3.150868924,3.23651197,3.024766344,3.190008378,3.192710518
Nematostella_315,8.093548486,3.480731683,4.207504892,0.063409862,4.649849941,4.464501636,3.405234472,1.261552022,3.180063063,2.615631383,3.865579007,1.83924005,2.605268928,2.844830001,2.499862372,2.359998233,3.537615173,2.977011226,3.409057057,1.869366539,2.50949055,3.110551597,3.19650905,3.118686071,3.033578795,3.066594392,3.755211452,4.084213932,3.071341384,2.748655762,2.877891728,2.947751386,2.589428997,3.071499865,3.114697244,2.861627428,3.018610954,3.236929666,3.050985965,3.40949509,2.853048269,2.749588947,3.080150149,3.096843507,3.113660072,3.25368262,3.27975981,3.259885993,3.243635487,3.21209238
Nematostella_316,5.982477554,2.269195322,2.341911073,2.890761746,6.269325205,3.645980366,1.975025689,2.144296073,3.556647984,2.620694104,2.535557199,3.235968243,3.555499539,2.77360999,3.456325019,3.125011398,2.892587561,3.182296649,3.02439241,3.960897451,2.65523667,3.463215779,3.459695347,3.34636571,2.958380074,3.137587592,3.088770705,3.220468683,3.249628116,3.118353302,3.30017612,3.52231297,3.210976284,2.950971367,2.792965441,3.205861905,2.96334124,3.252839436,3.112802191,2.927888409,3.070923032,2.984404253,2.819346143,3.233974596,3.000595648,3.543456117,2.821485708,3.158101054,3.295730968,2.9145773
Nematostella_317,6.403344338,2.861799179,2.774693131,2.701001809,6.257640164,3.486026039,2.195071584,1.934231695,3.728510551,2.623223487,2.927577221,3.294597441,3.400889028,2.669817155,3.28618203,3.199179319,3.014761661,3.313469418,3.010524922,3.745172596,2.674789839,3.234886827,3.408720865,2.941011621,2.712368969,3.412909889,2.806011014,2.934443415,3.445771211,2.788620989,3.067061225,2.883366913,3.131405539,2.931470967,3.149023441,3.18214195,3.3003559,3.123982386,2.79818245,2.952660142,3.330373708,3.2270349,3.059073047,3.062188054,2.876206532,3.462550926,2.787648133,3.132264167,3.308689523,2.808711659
Nematostella_318,6.691383945,2.884740608,2.926196362,2.71568436,6.268024698,3.677891305,2.25117287,1.931399925,3.539187397,2.588767848,3.335715531,3.110129862,3.155197943,2.723915617,3.027612756,2.858801965,3.2214253,3.08054914,3.114352214,3.476939631,2.96879647,3.119589102,3.159213682,2.621754733,2.661512073,3.487440063,2.837002974,2.989586022,3.503760261,2.677079657,3.02727756,2.914874233,3.07340738,2.910298425,2.99332965,3.325275367,3.178882278,3.228688995,3.101627878,2.824544772,3.327644684,3.123216006,2.773179004,3.14846944,2.913757939,3.568544359,2.871957008,3.207502067,3.209779037,2.902076818
Nematostella_319,9.642268405,2.709564204,3.000409724,2.085679615,6.662190078,2.64206839,2.881785763,3.754444403,2.899566775,2.862673733,3.038171031,2.832521706,2.726375165,3.18185397,2.591924161,2.808386181,3.196208703,3.069822183,2.81525649,3.617694545,2.74237885,3.050815103,3.246665063,2.887385423,2.962646697,3.46891725,2.867355155,2.946080449,3.235945809,2.800924051,3.121459331,2.833530152,3.128206259,2.882909632,3.219955953,3.065229791,3.325883998,3.140839292,2.597207483,3.014316085,3.346455656,3.226071659,3.06337304,3.183349565,2.866482089,3.519201035,2.800800332,3.21699304,3.263067774,2.794235214
Nematostella_320,6.621303984,2.631138853,2.419068059,3.593252494,2.920613493,2.86776588,3.299007687,2.667311223,3.524449793,2.988617864,2.480577022,2.819252536,3.218894761,3.05237226,3.776296274,2.919580169,4.281588062,3.4152692,2.731555002,4.008821282,2.991510679,3.256373441,2.982796319,2.695066774,2.873783867,2.981445901,3.123409003,3.254827158,3.275526631,3.105312998,3.185061872,3.606003913,2.732520295,3.006799625,3.147282495,2.885159722,3.314662972,2.952726424,2.493466456,3.032021243,3.198812441,3.203872109,3.197601112,3.341425036,2.964358291,3.481929165,2.894843879,3.206298672,3.216817675,2.897096512
Nematostella_321,6.948891155,3.092973811,3.115066921,4.809076839,4.373132464,4.133368354,2.316643706,1.595515103,1.889309574,3.145642869,3.096203673,3.771144569,3.643285872,2.699451031,2.779713634,3.858493892,2.426699238,3.5247285,2.730031724,3.3239576,2.83310726,3.541926016,3.00739246,3.01613754,3.287477074,3.405855564,3.225830899,3.158660427,3.009359947,3.347920859,3.099301759,2.693093802,3.62637771,3.243909895,3.146413726,2.935475033,3.386336523,3.127458158,2.830423162,3.320792255,3.040705576,2.971493478,3.329597915,3.291615817,3.217636246,3.34469958,2.99693129,3.122832398,3.344275652,3.091542825
Nematostella_322,6.945629128,3.090159428,3.121277044,4.758794862,4.425878818,4.118708972,2.275723564,1.560241687,1.896123873,3.12053349,3.100688779,3.727703433,3.693135043,2.751436295,2.751273004,3.874384583,2.382474546,3.531706886,2.771559837,3.359728695,2.799512373,3.579580938,2.989688494,3.017018128,3.279008775,3.382313269,3.232480133,3.133003478,3.119789056,3.327125395,3.073377137,2.706961951,3.668692507,3.110229239,3.094773813,2.889803161,3.321460328,3.138179518,2.856850277,3.308183726,3.088227684,2.97563906,3.33382211,3.292790121,3.198950631,3.330832625,3.012592798,3.13426165,3.296582112,3.071784006
Nematostella_323,5.137597408,3.353757041,3.376164918,4.828124479,3.679841908,3.746075863,3.542380998,2.389818317,3.558379736,2.638579328,2.242539508,2.602341771,3.18219,2.970168496,3.169805572,3.486914102,2.843717826,2.931302395,2.797112513,2.989155755,2.700448661,3.447384866,2.988596661,2.684810433,3.130686698,3.035719862,3.497710022,3.152197086,3.04824361,2.998933137,2.938693093,2.817832135,3.360346066,3.246182012,3.339777252,2.861856801,3.30337995,3.097835023,2.750243522,3.243788941,3.059930382,3.017617039,3.503317099,3.466308078,3.098681903,3.364140049,2.96005962,3.264308646,3.262731624,3.146783863
Nematostella_324,7.633720855,3.174077508,4.074768615,2.97536457,3.290539551,5.146607492,1.214343047,3.446847871,3.395709648,2.566829922,3.340554503,3.45077525,3.513757085,3.497181297,3.282550552,4.016556322,3.063346111,3.55057447,3.991345745,3.381889138,3.584649899,2.286034528,2.468772257,3.386090792,2.822495137,2.733967017,3.167283468,2.93601336,3.168232729,3.088364664,2.99197785,2.832182763,3.078014833,3.243637973,3.30188017,2.978422081,2.838874865,3.310968353,3.182620067,3.038108066,2.991330226,2.924943987,3.336495115,3.662026417,2.800971031,3.803400161,2.985033818,3.377669704,3.111912912,3.262602291
Nematostella_325,6.383847364,2.161443885,2.582031791,1.585940253,3.603272817,3.769917759,3.316247385,2.757831069,2.632202768,3.056658698,2.827512701,2.402774918,2.867992699,3.676424419,4.431718344,2.717601597,3.053702022,3.126659633,3.456301626,3.164861223,2.990152721,3.979566877,3.740440074,3.128573568,3.489713459,3.077157608,3.696936256,2.335197157,2.578087836,3.45453039,3.183993955,3.155389952,2.753938214,3.099372445,2.839400571,3.307714739,3.011878489,3.385219083,3.030389237,3.05859241,3.102691561,3.054076793,2.883901146,3.163896046,3.221186537,3.346911457,3.045473787,3.188220184,3.196997032,3.056309485
Nematostella_326,9.17456122,2.633389888,2.795877422,2.902567037,0.705109818,4.316828503,0.960718075,4.749860766,3.65507685,2.599497015,4.455866657,2.360766291,2.388076945,2.666530996,2.619100722,3.10802633,2.372726389,2.866711477,2.481510736,3.3781054,3.09085382,2.927875324,3.139228334,3.184856715,3.306810001,3.11701009,3.039013055,2.984383875,2.925211672,3.357153557,3.404868997,3.4247315,3.608298815,3.155597089,3.142180351,2.972601732,3.203526362,3.1611538,2.963084912,3.120414755,3.150174588,3.169104292,3.208775416,3.293609787,3.060969212,3.310530844,3.014910248,3.050350885,3.151606717,3.085575824
Nematostella_327,8.681708657,2.445029694,2.005193239,4.757164459,2.861907284,2.352051177,2.767831475,3.141304801,2.703045902,3.43295036,3.479149579,3.097605295,2.829829001,2.914435259,3.585105345,2.606786808,3.321726072,2.917245931,3.551696615,3.560455994,3.089943957,3.408351647,3.403932872,2.792450414,2.84173123,3.142981365,3.055584549,2.008769779,2.741611273,3.187963804,3.438154283,3.446332435,3.37747812,3.024959298,2.801616582,2.949875068,3.581297437,3.017609068,2.67116612,3.056895693,3.240209833,3.177542258,2.95280093,3.283100368,3.487427888,3.102665452,3.114337515,2.917658706,3.099516547,3.019482188
Nematostella_328,6.24621684,3.654861348,3.281997243,4.757577517,3.107620992,3.101147416,2.773846356,2.645280669,3.612695686,3.658737794,2.868488822,3.503679876,3.169698916,3.772945751,3.613060814,3.246092267,2.848900976,2.985843776,2.352582994,3.43103821,2.853234384,3.036054609,3.177523864,3.175892515,3.084895295,2.929207452,2.649045626,3.323802411,3.343015964,3.294919284,2.940065267,2.549581924,3.64444041,3.223087458,2.884439523,2.817232007,3.583632954,2.984408701,2.930604896,3.18725861,2.973603183,3.023116735,3.115427815,3.281409428,3.578754085,3.080204016,3.203197992,3.059416939,3.111702983,3.221321497
Nematostella_329,6.437203644,2.893098512,2.500597875,5.56458071,3.878964664,2.470836504,3.113223838,3.268186537,3.525189883,2.924038718,2.276340394,3.212097514,3.134885056,2.964221533,3.941497975,3.087176981,2.428815682,3.19582533,3.382943275,3.189670963,2.785691952,3.516554188,3.06477057,3.013220048,3.065682355,3.429115452,3.188682182,2.767326768,2.936332672,3.074241209,3.175016587,2.872666738,3.03072599,3.144469171,2.846142639,3.32145066,3.419363677,3.321935893,3.418023878,2.95094683,3.310018497,3.199649751,2.901716263,3.242460959,3.239222722,3.081205666,3.042973368,2.96000951,3.190770056,3.138736321
Nematostella_330,6.558475632,3.024724363,3.093197987,4.747418302,2.331561901,3.966449872,1.948551885,3.276197511,3.026840975,2.845006472,3.234280329,3.149070035,2.860658204,2.801075231,2.684597761,3.013572843,1.903133339,3.005742637,3.019966021,2.909754316,2.777583701,3.466760639,3.153396529,3.787076136,3.021132346,3.457521255,2.731946374,3.642352964,3.362770127,2.372944193,3.140110878,2.911858195,2.939547777,3.158856637,3.157489452,3.116246912,3.576007669,3.057438861,2.667654206,3.047741305,3.345476476,3.326935109,3.06904009,3.120054864,3.145431421,3.226007367,3.00353888,3.032427504,3.193061962,2.869165453
